Breakdown,ttm,6/30/2019,6/30/2018,6/30/2017,6/30/2016
Investments in property plant and equipment,-5538,-5283,-28821,-14278,-23567
Net cash used for investing activites,4591,-4921,-28821,-14278,-23567
Dividends Paid,-36450,-39690,-29160,-25110,-13770
Net cash used privided by (used for) financing activities,-52266,-40743,-17588,-25729,-5093
Net change in cash,5471,-301,-3359,2906,3358
Cash at beginning of period,38187,36585,39944,37038,33680
Cash at end of period,43658,36284,36585,39944,37038
Capital Expenditure,-5538,-5283,-28821,-14278,-23567
Free Cash Flow,47608,40080,14229,28635,8451
