Breakdown,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Net change in cash,-487.012,-487.012,-153.647,-244.597,-214.048
Cash at beginning of period,4382,4382,4536,4780,4994
Cash at end of period,3895,3895,4382,4536,4780
Free Cash Flow,-487.012,-487.012,-153.647,-244.597,-214.048
