Breakdown,ttm,6/30/2019,6/30/2018,6/30/2017,6/30/2016
Investments in property plant and equipment,-158.495,-157.038,-159.919,-202.19,-482.24
Net cash used for investing activites,-158.495,-157.038,-159.919,-202.19,-482.24
Net change in cash,-358.747,-462.45,-566.203,-937.908,-1228
Cash at beginning of period,1660,1975,2541,3479,4708
Cash at end of period,1302,1513,1975,2541,3479
Capital Expenditure,-158.495,-157.038,-159.919,-202.19,-482.24
Free Cash Flow,-358.747,-462.45,-566.203,-937.908,-1228
