Breakdown,ttm,6/30/2019,6/30/2018,6/30/2017,6/30/2016
Common stock issued,118,118,90,69406,86
Dividends Paid,-30005,-30005,-24695,-15972,-17703
Net cash used privided by (used for) financing activities,-29887,-29887,-24605,53434,-17617
Net change in cash,12724,12724,-121,7576,6795
Cash at beginning of period,51254,51254,51110,45070,37076
Cash at end of period,65056,65056,51254,51110,45070
Free Cash Flow,42611,42611,24484,-45858,24412
