Breakdown,7/31/2019,7/31/2018,7/31/2017,7/31/2016
Total Assets,346241,360398,359351,341266
Liabilities,,,,
Total Liabilities,55651,54699,53847,51986
Stockholders' Equity,,,,
Common Stock,0,0,0,0
Retained Earnings,176158,169075,146363,107628
Total stockholders' equity,290590,305699,305505,289280
Total liabilities and stockholders' equity,346241,360398,359351,341266
