Breakdown,ttm,6/30/2019,6/30/2018,6/30/2017,6/30/2016
Investments in property plant and equipment,-4792,-5207,-2840,-872.576,-461.637
Acquisitions net,-,-,-,-790.673,-
Purchases of investments,1032,879.826,5,-460,-506.741
Net cash used for investing activites,-3763,-4327,-2835,-2123,-968.378
Net change in cash,3603,1865,2577,-585.131,9.23
Cash at beginning of period,11313,12121,8983,10426,11477
Cash at end of period,14915,13748,12121,8983,10426
Capital Expenditure,-4792,-5207,-2840,-872.576,-461.637
Free Cash Flow,3314,985.403,2572,665.542,515.971
