Breakdown,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Investments in property plant and equipment,-,-,-,-1001,-1594
Purchases of investments,-,-,-,-,-63896
Other investing activites,-,-,-,-,63896
Net cash used for investing activites,-,-,16000,-1001,-1594
Net change in cash,-,-,-34683,27393,-1018
Cash at beginning of period,-,-,34794,7401,8419
Cash at end of period,-,-,111,34794,7401
Capital Expenditure,-,-,-,-1001,-1594
Free Cash Flow,-,-,-60218,-48293,-111586
