Breakdown,ttm,6/30/2019,6/30/2018,6/30/2017,6/30/2016
Investments in property plant and equipment,-223,-359,-80,-35,-
Sales/Maturities of investments,-,-3,22,-18,12
Net cash used for investing activites,-223,-362,-58,-53,161
Net change in cash,-141,-367,-114,408,178
Cash at beginning of period,741,998,1099,701,515
Cash at end of period,600,637,998,1099,701
Capital Expenditure,-223,-359,-80,-35,-
Free Cash Flow,-51,-364,-136,426,17
