Breakdown,ttm,6/30/2019,6/30/2018,6/30/2017,6/30/2016
Investments in property plant and equipment,-2045,-4450,-2766,-6445,-7278
Sales/Maturities of investments,-,-,-,974,-
Other investing activites,-,-1042,-,-,-
Net cash used for investing activites,-1941,-4450,-2766,-5471,-7278
Net change in cash,8176,8373,4066,-7121,-6167
Cash at beginning of period,20990,16983,12420,20490,27605
Cash at end of period,29166,26194,16983,12420,20490
Capital Expenditure,-2045,-4450,-2766,-6445,-7278
Free Cash Flow,8116,8373,4066,-8095,-6167
