Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,570779,506307,465787,866740
Liabilities,,,,
Total Liabilities,11014,6004,469,866740
Stockholders' Equity,,,,
Total stockholders' equity,559765,500303,-,-
Total liabilities and stockholders' equity,570779,506307,465787,866740
