Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,1131721238,1050506309,908099697,754773994
Liabilities,,,,
Total Liabilities,1042227609,980228850,848887611,701590676
Stockholders' Equity,,,,
Common Stock,12154801,12154801,11049819,11049819
Retained Earnings,27998413,23048940,19106524,15456586
Total stockholders' equity,87208997,68212525,57703305,51871401
Total liabilities and stockholders' equity,1131721238,1050506309,908099697,754773994
