Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,24878288000,22609471000,21053382000,19570061000
Liabilities,,,,
Total Liabilities,22918526000,20934684000,19623985000,18248470000
Stockholders' Equity,,,,
Common Stock,429882000,429882000,404693000,324794000
Retained Earnings,741101000,652944000,577573000,496083000
Total stockholders' equity,1948355000,1670294000,1426415000,1318193000
Total liabilities and stockholders' equity,24878288000,22609471000,21053382000,19570061000
