Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,1469222655,1417143716,1369201171,1401376974
Liabilities,,,,
Total Liabilities,1360657761,1314890834,1270477769,1314183222
Stockholders' Equity,,,,
Common Stock,67000000,67000000,67000000,67000000
Retained Earnings,53814656,42612582,35280691,27646569
Total stockholders' equity,106661238,99741967,95325730,83980784
Total liabilities and stockholders' equity,1469222655,1417143716,1369201171,1401376974
