Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,6750433000,6066714000,5677691000,5931050000
Liabilities,,,,
Total Liabilities,6217909000,5613628000,5265258000,5546554000
Stockholders' Equity,,,,
Common Stock,83890000,83890000,83890000,48935000
Retained Earnings,203411000,179820000,163121000,136666000
Total stockholders' equity,517311000,436661000,399638000,379224000
Total liabilities and stockholders' equity,6750433000,6066714000,5677691000,5931050000
