Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,30109436000,27699540000,26087043000,24137265000
Liabilities,,,,
Total Liabilities,27417433000,25354657000,23945987000,22156102000
Stockholders' Equity,,,,
Common Stock,475876000,435782000,435782000,435782000
Retained Earnings,1368536000,1206666000,1097544000,940663000
Total stockholders' equity,2676186000,2330001000,2127491000,1969751000
Total liabilities and stockholders' equity,30109436000,27699540000,26087043000,24137265000
