Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,2715152000,2558124000,2521771000,2374986000
Liabilities,,,,
Total Liabilities,2522484000,2363875000,2323900000,2192408000
Stockholders' Equity,,,,
Common Stock,10319000,10180000,10160000,10096000
Retained Earnings,136679000,138191000,139999000,136795000
Total stockholders' equity,183955000,186253000,190250000,175386000
Total liabilities and stockholders' equity,2715152000,2558124000,2521771000,2374986000
