Breakdown,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Purchases of investments,-,-,-,-387614,-217059
Sales/Maturities of investments,-,-,-,416444,254459
Net cash used for investing activites,-,-,-,28830,37400
Net change in cash,-14791,-14791,-1799,-8002,9799
Cash at beginning of period,17306,17306,18989,33862,21525
Cash at end of period,3277,3277,17306,18989,33862
Free Cash Flow,37231,37231,48824,11192,19511
