Breakdown,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Other investing activites,84764,84764,-,12837,100000
Net cash used for investing activites,84764,84764,-,12837,100000
Debt repayment,-,-,-,-12837,-105000
Net cash used privided by (used for) financing activities,-,-,-,-12837,-105000
Net change in cash,89459,89459,9714,4415,-849
Cash at beginning of period,18598,18598,8884,4469,5318
Cash at end of period,108057,108057,18598,8884,4469
Free Cash Flow,4695,4695,9714,4415,4151
