Breakdown,ttm,6/30/2019,6/30/2018,6/30/2017,6/30/2016
Investments in property plant and equipment,-,-52.074,-4.041,-3.896,-371.79
Net cash used for investing activites,-,-52.074,-4.041,-3.896,-371.79
Common stock issued,-,3161,6216,6135,5749
Net cash used privided by (used for) financing activities,12573,4103,6216,6135,5749
Net change in cash,2132,-2591,1175,3337,-132.175
Cash at beginning of period,2176,5949,4774,1437,1569
Cash at end of period,4308,3357,5949,4774,1437
Capital Expenditure,-,-52.074,-4.041,-3.896,-371.79
Free Cash Flow,-10441,-6694,-5041,-2798,-5881
