Breakdown,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Revenue,1349622,1349622,1324678,1245334,1154388
Interest Expense,103392,103392,65376,43728,33003
Income Before Tax,531786,531786,544163,430406,401005
Income Tax Expense,109074,109074,105949,110506,124151
Income from Continuing Operations,422712,422712,438214,319900,276854
Net Income,421231,421231,433542,319383,275391
Net Income available to common shareholders,408212,408212,419984,306535,262693
