Breakdown,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Revenue,5298600,5298600,5220800,4706900,4334700
Interest Expense,822000,822000,698700,340200,182000
Income Before Tax,1944100,1944100,1957800,1633900,1517100
Income Tax Expense,451900,451900,401400,434900,484600
Income from Continuing Operations,1492200,1492200,1556400,1199000,1032500
Net Income,1492200,1492200,1556400,1199000,1032500
Net Income available to common shareholders,1428900,1428900,1489900,1130400,990400
