Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,1676991000,1571297000,1478418000,1377242000
Liabilities,,,,
Total Liabilities,1498074000,1409190000,1326339000,1236556000
Stockholders' Equity,,,,
Common Stock,9658000,9658000,9658000,9658000
Retained Earnings,133734000,123350000,113646000,105204000
Total stockholders' equity,178810000,162082000,152030000,140626000
Total liabilities and stockholders' equity,1676991000,1571297000,1478418000,1377242000
