Breakdown,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Revenue,1697678,1697678,1552479,1457070,1337001
Interest Expense,92642,92642,36857,43794,43082
Income Before Tax,592048,592048,503610,543698,351067
Income Tax Expense,134677,134677,103297,219946,125585
Income from Continuing Operations,457371,457371,400313,323752,225482
Net Income,457371,457371,400313,323752,225482
Net Income available to common shareholders,457371,457371,400313,323752,225482
