Breakdown,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Revenue,1672242,1672242,1361169,1126319,960154
Interest Expense,707717,707717,522288,308082,185908
Income Before Tax,743740,743740,559329,491465,414436
Income Tax Expense,165464,165464,71853,202531,164109
Income from Continuing Operations,578276,578276,487476,288934,250327
Net Income,578276,578276,487476,288934,250327
Net Income available to common shareholders,561439,561439,471836,273220,229123
