Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,7417240000,6745729000,6297638000,5942311000
Liabilities,,,,
Total Liabilities,6799533000,6202124000,5814246000,5538949000
Stockholders' Equity,,,,
Common Stock,59285000,59285000,59285000,25220000
Retained Earnings,321610000,274361000,241063000,199110000
Total stockholders' equity,611301000,540118000,480210000,402350000
Total liabilities and stockholders' equity,7417240000,6745729000,6297638000,5942311000
