Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,865198000,839451000,808942000,765706000
Liabilities,,,,
Total Liabilities,755560000,735876000,707728000,679070000
Stockholders' Equity,,,,
Common Stock,41379000,39925000,37527000,35490000
Total stockholders' equity,109270000,100720000,98376000,83447000
Total liabilities and stockholders' equity,865198000,839451000,808942000,765706000
