Breakdown,ttm,6/30/2019,6/30/2018,6/30/2017,6/30/2016
Other investing activites,-,-,-,-,8.5
Net cash used for investing activites,-,-,-,-,8.5
Common stock issued,1530,2052,1272,1385,393.645
Net cash used privided by (used for) financing activities,1530,2052,1272,1385,393.645
Net change in cash,-385.325,471.692,-661.861,135.516,-56.339
Cash at beginning of period,812.556,819.776,1482,1346,1402
Cash at end of period,427.231,1291,819.776,1482,1346
Free Cash Flow,-1915,-1580,-1934,-1249,-458.484
