Breakdown,ttm,6/30/2019,6/30/2018,6/30/2017,6/30/2016
Investments in property plant and equipment,-,-,-0.726,-523.301,-1037
Net cash used for investing activites,-,-,-0.726,-512.697,-1037
Net change in cash,61.313,-171.659,299.11,-983.064,-1339
Cash at beginning of period,840.804,1050,751.284,1734,3074
Cash at end of period,902.117,878.735,1050,751.284,1734
Capital Expenditure,-,-,-0.726,-523.301,-1037
Free Cash Flow,61.313,-171.659,299.11,-993.668,-1339
