Breakdown,ttm,6/30/2019,6/30/2018,6/30/2017,6/30/2016
Common stock issued,4749,4749,2699,3776,-
Common stock repurchased,-,-,-,-69.989,-
Dividends Paid,-2181,-2181,-1832,-1530,-1326
Net cash used privided by (used for) financing activities,2568,2568,866.883,2176,-1326
Net change in cash,-2129,-2129,2878,-4577,5283
Cash at beginning of period,14274,14274,11397,15974,10691
Cash at end of period,12145,12145,14274,11397,15974
Free Cash Flow,-4697,-4697,2011,-6754,6609
