Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,3026056000,2952903000,2645753000,2327781000
Liabilities,,,,
Total Liabilities,2718564000,2667996000,2398409000,2097221000
Stockholders' Equity,,,,
Common Stock,52864000,52864000,52864000,52864000
Retained Earnings,175929000,160147000,143589000,128268000
Total stockholders' equity,302259000,280546000,242739000,224653000
Total liabilities and stockholders' equity,3026056000,2952903000,2645753000,2327781000
