Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,5880238,5477468,5358751,4834926
Liabilities,,,,
Total Liabilities,4856365,4503395,4393743,4013931
Stockholders' Equity,,,,
Common Stock,126,125,123,120
Retained Earnings,1554567,1070146,718336,569949
Accumulated other comprehensive income,-,-,-,315
Total stockholders' equity,1023873,974073,965008,820995
Total liabilities and stockholders' equity,5880238,5477468,5358751,4834926
