Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,9905600000,9531171000,9038254000,8403166000
Liabilities,,,,
Total Liabilities,9104688000,8825863000,8361983000,7770759000
Stockholders' Equity,,,,
Common Stock,134139000,134139000,134139000,74263000
Retained Earnings,177141000,129161000,124514000,100698000
Total stockholders' equity,793247000,698405000,671143000,629142000
Total liabilities and stockholders' equity,9905600000,9531171000,9038254000,8403166000
