Breakdown,9/30/2019,9/30/2018,9/30/2017,9/30/2016
Total Assets,906626000,879592000,851875000,839202000
Liabilities,,,,
Total Liabilities,841119000,815019000,790533000,781021000
Stockholders' Equity,,,,
Common Stock,37508000,36054000,34889000,33469000
Retained Earnings,27188000,27883000,26100000,24379000
Accumulated other comprehensive income,1311000,1077000,794000,727000
Total stockholders' equity,65454000,64521000,61288000,58120000
Total liabilities and stockholders' equity,906626000,879592000,851875000,839202000
