Breakdown,ttm,6/30/2019,6/30/2018,6/30/2017,6/30/2016
Other investing activites,-,14.138,-,-,-
Net cash used for investing activites,149.465,14.138,-,-,-
Common stock issued,-,3001,-,-,3374
Common stock repurchased,-,-336.409,-,-,-201.312
Net cash used privided by (used for) financing activities,-,2665,-,-,3373
Net change in cash,-2016,1270,-166.838,-377.469,3028
Cash at beginning of period,4496,2494,2661,3038,10.029
Cash at end of period,2480,3763,2494,2661,3038
Free Cash Flow,-2039,-1409,-166.838,-377.469,-344.672
