Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,3726734000,3254403000,2897591000,2696951000
Liabilities,,,,
Total Liabilities,3317392000,2931113000,2572281000,2389303000
Stockholders' Equity,,,,
Common Stock,28265000,28265000,28265000,28265000
Retained Earnings,170487000,133022000,139202000,122558000
Accumulated other comprehensive income,197221000,149293000,145675000,145007000
Total stockholders' equity,403764000,318371000,320933000,303621000
Total liabilities and stockholders' equity,3726734000,3254403000,2897591000,2696951000
