Breakdown,ttm,6/30/2019,6/30/2018,6/30/2017,6/30/2016
Sales/Maturities of investments,-,-695,-1132,-4681,2281
Net cash used for investing activites,2394,-695,-1132,-4681,2281
Common stock repurchased,-259,-344,-511,-4,-
Net cash used privided by (used for) financing activities,4741,-344,-511,-4,-
Net change in cash,6912,-1079,-1938,-5250,2161
Cash at beginning of period,1443,2330,4268,9518,7357
Cash at end of period,8355,1251,2330,4268,9518
Free Cash Flow,-223,-40,-295,-565,-120
