Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,1030230235,950618039,905778080,803157732
Liabilities,,,,
Total Liabilities,940427908,878469177,840532395,748967895
Stockholders' Equity,,,,
Common Stock,11357000,10000000,10000000,9300000
Retained Earnings,32365628,25947255,21243958,16297378
Total stockholders' equity,88213503,70748255,63688687,52593220
Total liabilities and stockholders' equity,1030230235,950618039,905778080,803157732
