Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,6681841000,5994822000,5902086000,5895877000
Liabilities,,,,
Total Liabilities,6151012000,5563821000,5512274000,5543850000
Stockholders' Equity,,,,
Common Stock,73649000,53674000,46377000,46377000
Retained Earnings,218746000,193131000,163420000,130630000
Total stockholders' equity,518845000,420074000,378970000,342590000
Total liabilities and stockholders' equity,6681841000,5994822000,5902086000,5895877000
