Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,785560,683521,649382,452815
Liabilities,,,,
Total Liabilities,368658,273674,281440,217556
Stockholders' Equity,,,,
Common Stock,196578,196578,162630,162630
Retained Earnings,221859,207270,169634,64074
Total stockholders' equity,413891,407858,366217,234318
Total liabilities and stockholders' equity,785560,683521,649382,452815
