Breakdown,ttm,6/30/2019,6/30/2018,6/30/2017,6/30/2016
Purchases of investments,-,-,-395,-,-
Net cash used for investing activites,-,-,-395,-,-
Common stock issued,-,-,-,-,2307
Common stock repurchased,-,-,-,-,-146.889
Net cash used privided by (used for) financing activities,-,-,-,-,2160
Net change in cash,-467.672,-584.037,-799.959,-309.257,1676
Cash at beginning of period,479.289,852.53,1652,1962,285.589
Cash at end of period,11.617,268.493,852.53,1652,1962
Free Cash Flow,-467.672,-584.037,-404.959,-309.257,-483.818
