Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,394391063,389105946,356904638,359801353
Liabilities,,,,
Total Liabilities,300254467,300476772,268279056,278448017
Stockholders' Equity,,,,
Common Stock,7621088,7621088,7621088,7621088
Retained Earnings,29655551,26035215,25767855,21987925
Total stockholders' equity,91233984,85018017,84854203,78530209
Total liabilities and stockholders' equity,394391063,389105946,356904638,359801353
