Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,22769744000,21267275000,19467424000,18148889000
Liabilities,,,,
Total Liabilities,20793048000,19541878000,17890745000,16661797000
Stockholders' Equity,,,,
Common Stock,454289000,394102000,394102000,394102000
Retained Earnings,776940000,686405000,646558000,560339000
Total stockholders' equity,1851701000,1612980000,1496016000,1411682000
Total liabilities and stockholders' equity,22769744000,21267275000,19467424000,18148889000
