Breakdown,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Revenue,5179594,5179594,4607971,4430869,3523638
Interest Expense,51544,51544,51425,47086,40180
Total Other Income/Expenses Net,26428,26428,-,-198,-
Income Before Tax,404443,404443,221008,172276,210099
Income Tax Expense,77013,77013,53484,61273,42616
Income from Continuing Operations,327430,327430,167524,102208,192884
Net Income,348069,348069,207354,105845,172216
Net Income available to common shareholders,314469,314469,174862,74345,147883
