Breakdown,ttm,6/30/2019,6/30/2018,6/30/2017,6/30/2016
Investments in property plant and equipment,-,-,-2.665,-147.599,-214.264
Purchases of investments,-,-1950,-,-,-
Net cash used for investing activites,-1896,-1827,-2.665,-147.599,-214.264
Net change in cash,-773.523,-1570,-237.792,-1250,2192
Cash at beginning of period,1494,1687,1859,3109,969.526
Cash at end of period,720.265,162.391,1687,1859,3109
Capital Expenditure,-,-,-2.665,-147.599,-214.264
Free Cash Flow,1143,256.653,-237.792,-1250,2192
