Breakdown,ttm,6/30/2019,6/30/2018,6/30/2017,6/30/2016
Other investing activites,-,-,-,-3.692,-
Net cash used for investing activites,-,-,-,-2.282,-
Debt repayment,-23.134,-28.293,-6.2,-32.7,-
Net cash used privided by (used for) financing activities,257.036,290.807,257,517.987,1294
Net change in cash,3.946,-8.014,4.117,-14.95,-59.284
Cash at beginning of period,46.192,57.254,51.46,69.049,131.447
Cash at end of period,50.138,49.962,57.254,51.46,69.049
Free Cash Flow,-253.09,-298.821,-252.883,-530.655,-1353
