Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,156274502,151181085,130223838,131505248
Liabilities,,,,
Total Liabilities,129243921,125370748,104855959,109056224
Stockholders' Equity,,,,
Common Stock,594058,578975,550086,533653
Total stockholders' equity,27030581,25810337,25367879,22449024
Total liabilities and stockholders' equity,156274502,151181085,130223838,131505248
