Breakdown,ttm,6/30/2019,6/30/2018,6/30/2017,6/30/2016
Common stock issued,-,-,2643,12502,7229
Common stock repurchased,-,-,-46.15,-135.786,-82.359
Dividends Paid,-14673,-14673,-13754,-12090,-10506
Net cash used privided by (used for) financing activities,-14673,-14673,-11158,276.334,-3359
Net change in cash,-10544,-10544,-33018,44733,-35121
Cash at beginning of period,68051,68051,101069,56336,91457
Cash at end of period,57506,57506,68051,101069,56336
Free Cash Flow,4129,4129,-21861,44456,-31761
