Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,250311979,237301478,225537674,223243010
Liabilities,,,,
Total Liabilities,216507438,205309030,194101271,195555442
Stockholders' Equity,,,,
Common Stock,4248559,4248559,4248559,4248559
Retained Earnings,-,-,-,16618501
Total stockholders' equity,26805230,25435407,25062082,21816782
Total liabilities and stockholders' equity,250311979,237301478,225537674,223243010
