Breakdown,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Total Assets,878970000,733929000,710275000,699181000
Liabilities,,,,
Total Liabilities,794509000,668333000,646552000,640056000
Stockholders' Equity,,,,
Common Stock,3120000,3120000,3120000,3120000
Retained Earnings,40077000,31411000,27200000,24352000
Total stockholders' equity,84451000,65587000,63715000,59118000
Total liabilities and stockholders' equity,878970000,733929000,710275000,699181000
